date,year,severity_label,road_type_label,area_label,hour
2022-11-23 04:22:23.654365440,2022,Slight,Single carriageway,Urban,12
2022-11-23 08:45:13.231323136,2022,Slight,Single carriageway,Urban,0
2022-11-23 13:08:02.808280832,2022,Slight,Dual carriageway,Urban,4
2022-11-23 17:30:52.385238528,2022,Slight,Single carriageway,Rural,22
2022-11-23 21:53:41.962196224,2022,Slight,One way street,Rural,1
2022-11-24 02:16:31.539153920,2022,Serious,Single carriageway,Urban,2
2022-11-24 06:39:21.116111616,2022,Slight,Single carriageway,Urban,19
2022-11-24 11:02:10.693069312,2022,Slight,Dual carriageway,Rural,22
2022-11-24 15:25:00.270027008,2022,Slight,Single carriageway,Urban,10
2022-11-24 19:47:49.846984704,2022,Serious,Roundabout,Urban,3
2022-11-25 00:10:39.423942400,2022,Slight,Single carriageway,Urban,14
2022-11-25 04:33:29.000900096,2022,Slight,Dual carriageway,Urban,0
2022-11-25 08:56:18.577857792,2022,Slight,Single carriageway,Urban,8
2022-11-25 13:19:08.154815488,2022,Slight,One way street,Urban,13
2022-11-25 17:41:57.731773184,2022,Serious,Single carriageway,Rural,21
2022-11-25 22:04:47.308730880,2022,Slight,Roundabout,Urban,2
2022-11-26 02:27:36.885688576,2022,Serious,Single carriageway,Rural,14
2022-11-26 06:50:26.462646272,2022,Slight,Dual carriageway,Urban,0
2022-11-26 11:13:16.039603968,2022,Slight,Roundabout,Urban,11
2022-11-26 15:36:05.616561648,2022,Slight,Roundabout,Urban,16
2022-11-26 19:58:55.193519344,2022,Slight,Single carriageway,Urban,0
2022-11-27 00:21:44.770477040,2022,Slight,Single carriageway,Urban,17
2022-11-27 04:44:34.347434736,2022,Slight,Roundabout,Urban,23
2022-11-27 09:07:23.924392432,2022,Slight,Single carriageway,Urban,7
2022-11-27 13:30:13.501350128,2022,Slight,Dual carriageway,Urban,18
2022-11-27 17:53:03.078307824,2022,Slight,Single carriageway,Urban,12
2022-11-27 22:15:52.655265520,2022,Fatal,Single carriageway,Urban,22
2022-11-28 02:38:42.232223216,2022,Slight,Single carriageway,Urban,14
2022-11-28 07:01:31.809180912,2022,Slight,Dual carriageway,Urban,19
2022-11-28 11:24:21.386138608,2022,Slight,Single carriageway,Rural,3
2022-11-28 15:47:10.963096304,2022,Slight,Single carriageway,Rural,6
2022-11-28 20:10:00.540054000,2022,Slight,Roundabout,Rural,10
2022-11-29 00:32:50.117011696,2022,Fatal,Single carriageway,Rural,21
2022-11-29 04:55:39.693969392,2022,Slight,Roundabout,Urban,15
2022-11-29 09:18:29.270927088,2022,Serious,Single carriageway,Urban,5
2022-11-29 13:41:18.847884784,2022,Slight,Single carriageway,Urban,21
2022-11-29 18:04:08.424842480,2022,Serious,Single carriageway,Urban,14
2022-11-29 22:26:58.001800176,2022,Slight,Single carriageway,Rural,10
2022-11-30 02:49:47.578757872,2022,Fatal,Dual carriageway,Rural,9
2022-11-30 07:12:37.155715568,2022,Slight,Single carriageway,Urban,16
2022-11-30 11:35:26.732673264,2022,Slight,Single carriageway,Rural,21
2022-11-30 15:58:16.309630960,2022,Slight,Single carriageway,Rural,12
2022-11-30 20:21:05.886588656,2022,Slight,Dual carriageway,Urban,20
2022-12-01 00:43:55.463546352,2022,Slight,Roundabout,Urban,16
2022-12-01 05:06:45.040504048,2022,Slight,Single carriageway,Rural,1
2022-12-01 09:29:34.617461744,2022,Slight,Single carriageway,Rural,18
2022-12-01 13:52:24.194419440,2022,Slight,Single carriageway,Urban,13
2022-12-01 18:15:13.771377136,2022,Slight,Dual carriageway,Urban,12
2022-12-01 22:38:03.348334832,2022,Serious,Single carriageway,Rural,14
2022-12-02 03:00:52.925292528,2022,Slight,Single carriageway,Rural,1
2022-12-02 07:23:42.502250224,2022,Slight,Dual carriageway,Urban,21
2022-12-02 11:46:32.079207920,2022,Slight,Single carriageway,Rural,21
2022-12-02 16:09:21.656165616,2022,Slight,Dual carriageway,Urban,23
2022-12-02 20:32:11.233123312,2022,Slight,Single carriageway,Rural,14
2022-12-03 00:55:00.810081008,2022,Slight,One way street,Urban,5
2022-12-03 05:17:50.387038704,2022,Slight,Single carriageway,Rural,14
2022-12-03 09:40:39.963996400,2022,Slight,Single carriageway,Rural,6
2022-12-03 14:03:29.540954096,2022,Slight,Single carriageway,Rural,12
2022-12-03 18:26:19.117911792,2022,Slight,Single carriageway,Urban,19
2022-12-03 22:49:08.694869488,2022,Serious,Dual carriageway,Rural,4
2022-12-04 03:11:58.271827184,2022,Slight,Single carriageway,Urban,10
2022-12-04 07:34:47.848784880,2022,Slight,Single carriageway,Urban,11
2022-12-04 11:57:37.425742576,2022,Slight,Dual carriageway,Rural,22
2022-12-04 16:20:27.002700272,2022,Serious,Single carriageway,Urban,12
2022-12-04 20:43:16.579657968,2022,Slight,Dual carriageway,Urban,8
2022-12-05 01:06:06.156615664,2022,Slight,Dual carriageway,Urban,9
2022-12-05 05:28:55.733573360,2022,Serious,Single carriageway,Urban,7
2022-12-05 09:51:45.310531056,2022,Slight,Dual carriageway,Urban,3
2022-12-05 14:14:34.887488752,2022,Slight,Roundabout,Rural,17
2022-12-05 18:37:24.464446448,2022,Slight,Roundabout,Urban,18
2022-12-05 23:00:14.041404144,2022,Slight,Single carriageway,Urban,4
2022-12-06 03:23:03.618361840,2022,Slight,Single carriageway,Urban,10
2022-12-06 07:45:53.195319536,2022,Slight,One way street,Urban,18
2022-12-06 12:08:42.772277232,2022,Slight,Single carriageway,Urban,16
2022-12-06 16:31:32.349234928,2022,Slight,Single carriageway,Urban,1
2022-12-06 20:54:21.926192624,2022,Slight,Single carriageway,Rural,1
2022-12-07 01:17:11.503150320,2022,Slight,Dual carriageway,Rural,1
2022-12-07 05:40:01.080108016,2022,Slight,Dual carriageway,Urban,12
2022-12-07 10:02:50.657065712,2022,Slight,One way street,Urban,21
2022-12-07 14:25:40.234023408,2022,Slight,One way street,Urban,1
2022-12-07 18:48:29.810981104,2022,Slight,Single carriageway,Urban,16
2022-12-07 23:11:19.387938800,2022,Slight,Dual carriageway,Urban,17
2022-12-08 03:34:08.964896496,2022,Slight,Single carriageway,Urban,23
2022-12-08 07:56:58.541854192,2022,Slight,Single carriageway,Urban,13
2022-12-08 12:19:48.118811888,2022,Slight,Single carriageway,Urban,22
2022-12-08 16:42:37.695769584,2022,Serious,One way street,Rural,10
2022-12-08 21:05:27.272727280,2022,Fatal,Single carriageway,Urban,6
2022-12-09 01:28:16.849684976,2022,Serious,Single carriageway,Urban,23
2022-12-09 05:51:06.426642656,2022,Slight,Single carriageway,Rural,12
2022-12-09 10:13:56.003600352,2022,Slight,Single carriageway,Urban,7
2022-12-09 14:36:45.580558048,2022,Slight,Single carriageway,Urban,15
2022-12-09 18:59:35.157515744,2022,Slight,Single carriageway,Urban,10
2022-12-09 23:22:24.734473440,2022,Slight,Single carriageway,Rural,17
2022-12-10 03:45:14.311431136,2022,Slight,Single carriageway,Urban,17
2022-12-10 08:08:03.888388832,2022,Slight,Roundabout,Urban,0
2022-12-10 12:30:53.465346528,2022,Slight,Dual carriageway,Urban,12
2022-12-10 16:53:43.042304224,2022,Slight,Roundabout,Urban,20
2022-12-10 21:16:32.619261920,2022,Slight,Single carriageway,Urban,15
2022-12-11 01:39:22.196219616,2022,Slight,Single carriageway,Urban,17
2022-12-11 06:02:11.773177312,2022,Serious,Single carriageway,Urban,23
2022-12-11 10:25:01.350135008,2022,Slight,One way street,Urban,8
2022-12-11 14:47:50.927092704,2022,Slight,Single carriageway,Rural,16
2022-12-11 19:10:40.504050400,2022,Slight,Single carriageway,Urban,0
2022-12-11 23:33:30.081008096,2022,Slight,One way street,Urban,3
2022-12-12 03:56:19.657965792,2022,Slight,One way street,Urban,16
2022-12-12 08:19:09.234923488,2022,Slight,Single carriageway,Urban,5
2022-12-12 12:41:58.811881184,2022,Fatal,Dual carriageway,Urban,18
2022-12-12 17:04:48.388838880,2022,Slight,Single carriageway,Urban,20
2022-12-12 21:27:37.965796576,2022,Slight,Single carriageway,Rural,21
2022-12-13 01:50:27.542754272,2022,Slight,Single carriageway,Urban,1
2022-12-13 06:13:17.119711968,2022,Serious,One way street,Urban,7
2022-12-13 10:36:06.696669664,2022,Slight,Single carriageway,Rural,12
2022-12-13 14:58:56.273627360,2022,Fatal,Dual carriageway,Urban,0
2022-12-13 19:21:45.850585056,2022,Slight,Single carriageway,Urban,21
2022-12-13 23:44:35.427542752,2022,Slight,Dual carriageway,Rural,23
2022-12-14 04:07:25.004500448,2022,Serious,Dual carriageway,Urban,18
2022-12-14 08:30:14.581458144,2022,Slight,Dual carriageway,Urban,6
2022-12-14 12:53:04.158415840,2022,Slight,One way street,Urban,2
2022-12-14 17:15:53.735373536,2022,Fatal,Dual carriageway,Urban,19
2022-12-14 21:38:43.312331232,2022,Slight,Dual carriageway,Urban,17
2022-12-15 02:01:32.889288928,2022,Slight,Single carriageway,Rural,22
2022-12-15 06:24:22.466246624,2022,Serious,One way street,Rural,9
2022-12-15 10:47:12.043204320,2022,Serious,Single carriageway,Urban,4
2022-12-15 15:10:01.620162016,2022,Fatal,Single carriageway,Rural,21
2022-12-15 19:32:51.197119712,2022,Serious,Single carriageway,Rural,2
2022-12-15 23:55:40.774077408,2022,Slight,Single carriageway,Urban,13
2022-12-16 04:18:30.351035104,2022,Serious,Single carriageway,Urban,11
2022-12-16 08:41:19.927992800,2022,Slight,Single carriageway,Urban,13
2022-12-16 13:04:09.504950496,2022,Slight,Single carriageway,Urban,9
2022-12-16 17:26:59.081908192,2022,Slight,One way street,Rural,0
2022-12-16 21:49:48.658865888,2022,Serious,One way street,Rural,14
2022-12-17 02:12:38.235823584,2022,Slight,Single carriageway,Rural,5
2022-12-17 06:35:27.812781280,2022,Serious,One way street,Urban,2
2022-12-17 10:58:17.389738976,2022,Slight,Single carriageway,Urban,9
2022-12-17 15:21:06.966696672,2022,Slight,Single carriageway,Urban,6
2022-12-17 19:43:56.543654368,2022,Slight,One way street,Urban,17
2022-12-18 00:06:46.120612064,2022,Slight,Dual carriageway,Urban,8
2022-12-18 04:29:35.697569760,2022,Slight,Dual carriageway,Urban,12
2022-12-18 08:52:25.274527456,2022,Slight,Single carriageway,Urban,11
2022-12-18 13:15:14.851485152,2022,Slight,Single carriageway,Urban,20
2022-12-18 17:38:04.428442848,2022,Slight,Single carriageway,Urban,2
2022-12-18 22:00:54.005400544,2022,Slight,One way street,Urban,0
2022-12-19 02:23:43.582358240,2022,Slight,Single carriageway,Rural,20
2022-12-19 06:46:33.159315936,2022,Slight,Single carriageway,Urban,7
2022-12-19 11:09:22.736273632,2022,Slight,Single carriageway,Urban,17
2022-12-19 15:32:12.313231328,2022,Slight,Dual carriageway,Urban,14
2022-12-19 19:55:01.890189024,2022,Slight,Single carriageway,Urban,18
2022-12-20 00:17:51.467146720,2022,Slight,Dual carriageway,Urban,15
2022-12-20 04:40:41.044104416,2022,Slight,Single carriageway,Rural,5
2022-12-20 09:03:30.621062112,2022,Slight,Single carriageway,Urban,12
2022-12-20 13:26:20.198019808,2022,Slight,Single carriageway,Urban,7
2022-12-20 17:49:09.774977504,2022,Slight,Single carriageway,Urban,9
2022-12-20 22:11:59.351935200,2022,Slight,Dual carriageway,Urban,13
2022-12-21 02:34:48.928892896,2022,Slight,Roundabout,Rural,1
2022-12-21 06:57:38.505850592,2022,Serious,Single carriageway,Rural,0
2022-12-21 11:20:28.082808288,2022,Slight,Single carriageway,Urban,16
2022-12-21 15:43:17.659765984,2022,Slight,Single carriageway,Urban,2
2022-12-21 20:06:07.236723680,2022,Serious,Roundabout,Urban,21
2022-12-22 00:28:56.813681360,2022,Slight,One way street,Urban,15
2022-12-22 04:51:46.390639056,2022,Slight,Dual carriageway,Urban,19
2022-12-22 09:14:35.967596752,2022,Serious,Single carriageway,Rural,11
2022-12-22 13:37:25.544554448,2022,Slight,Single carriageway,Rural,16
2022-12-22 18:00:15.121512144,2022,Serious,One way street,Urban,4
2022-12-22 22:23:04.698469840,2022,Slight,Single carriageway,Rural,15
2022-12-23 02:45:54.275427536,2022,Slight,Dual carriageway,Urban,7
2022-12-23 07:08:43.852385232,2022,Slight,One way street,Urban,18
2022-12-23 11:31:33.429342928,2022,Slight,Dual carriageway,Urban,8
2022-12-23 15:54:23.006300624,2022,Serious,Dual carriageway,Urban,18
2022-12-23 20:17:12.583258320,2022,Slight,Single carriageway,Urban,21
2022-12-24 00:40:02.160216016,2022,Slight,One way street,Rural,0
2022-12-24 05:02:51.737173712,2022,Slight,Single carriageway,Urban,1
2022-12-24 09:25:41.314131408,2022,Slight,One way street,Urban,8
2022-12-24 13:48:30.891089104,2022,Slight,Single carriageway,Urban,13
2022-12-24 18:11:20.468046800,2022,Serious,Dual carriageway,Urban,20
2022-12-24 22:34:10.045004496,2022,Slight,One way street,Urban,10
2022-12-25 02:56:59.621962192,2022,Serious,Single carriageway,Urban,20
2022-12-25 07:19:49.198919888,2022,Slight,Single carriageway,Urban,17
2022-12-25 11:42:38.775877584,2022,Slight,Single carriageway,Urban,17
2022-12-25 16:05:28.352835280,2022,Slight,Roundabout,Urban,21
2022-12-25 20:28:17.929792976,2022,Slight,Dual carriageway,Urban,7
2022-12-26 00:51:07.506750672,2022,Slight,Single carriageway,Rural,16
2022-12-26 05:13:57.083708368,2022,Slight,Roundabout,Urban,19
2022-12-26 09:36:46.660666064,2022,Serious,One way street,Rural,23
2022-12-26 13:59:36.237623760,2022,Serious,Roundabout,Urban,5
2022-12-26 18:22:25.814581456,2022,Serious,Dual carriageway,Urban,18
2022-12-26 22:45:15.391539152,2022,Fatal,One way street,Rural,5
2022-12-27 03:08:04.968496848,2022,Serious,Roundabout,Urban,23
2022-12-27 07:30:54.545454544,2022,Slight,Single carriageway,Rural,12
2022-12-27 11:53:44.122412240,2022,Slight,One way street,Urban,21
2022-12-27 16:16:33.699369936,2022,Serious,Single carriageway,Urban,13
2022-12-27 20:39:23.276327632,2022,Serious,One way street,Urban,1
2022-12-28 01:02:12.853285328,2022,Fatal,Dual carriageway,Rural,8
2022-12-28 05:25:02.430243024,2022,Serious,Dual carriageway,Urban,14
2022-12-28 09:47:52.007200720,2022,Slight,Single carriageway,Rural,14
2022-12-28 14:10:41.584158416,2022,Serious,Single carriageway,Urban,13
2022-12-28 18:33:31.161116112,2022,Serious,Single carriageway,Rural,17
2022-12-28 22:56:20.738073808,2022,Slight,Dual carriageway,Rural,13
2022-12-29 03:19:10.315031504,2022,Serious,Roundabout,Rural,4
2022-12-29 07:41:59.891989200,2022,Slight,Single carriageway,Urban,1
2022-12-29 12:04:49.468946896,2022,Serious,Single carriageway,Rural,6
2022-12-29 16:27:39.045904592,2022,Slight,Dual carriageway,Urban,3
2022-12-29 20:50:28.622862288,2022,Serious,Single carriageway,Rural,16
2022-12-30 01:13:18.199819984,2022,Slight,Single carriageway,Rural,23
2022-12-30 05:36:07.776777680,2022,Slight,Single carriageway,Urban,22
2022-12-30 09:58:57.353735376,2022,Slight,Dual carriageway,Urban,13
2022-12-30 14:21:46.930693072,2022,Slight,Single carriageway,Urban,21
2022-12-30 18:44:36.507650768,2022,Slight,Roundabout,Urban,15
2022-12-30 23:07:26.084608464,2022,Fatal,Single carriageway,Urban,3
2022-12-31 03:30:15.661566160,2022,Slight,Single carriageway,Rural,14
2022-12-31 07:53:05.238523856,2022,Serious,Dual carriageway,Rural,13
2022-12-31 12:15:54.815481552,2022,Slight,One way street,Rural,13
2022-12-31 16:38:44.392439248,2022,Slight,Single carriageway,Urban,19
2022-12-31 21:01:33.969396944,2022,Serious,Roundabout,Rural,23
2023-01-01 01:24:23.546354640,2023,Slight,Dual carriageway,Rural,5
2023-01-01 05:47:13.123312336,2023,Slight,One way street,Rural,0
2023-01-01 10:10:02.700270032,2023,Serious,Single carriageway,Urban,15
2023-01-01 14:32:52.277227728,2023,Serious,Single carriageway,Rural,2
2023-01-01 18:55:41.854185424,2023,Slight,Single carriageway,Urban,10
2023-01-01 23:18:31.431143120,2023,Fatal,Dual carriageway,Urban,22
2023-01-02 03:41:21.008100816,2023,Slight,Roundabout,Urban,15
2023-01-02 08:04:10.585058512,2023,Slight,Single carriageway,Rural,22
2023-01-02 12:27:00.162016208,2023,Slight,Single carriageway,Urban,0
2023-01-02 16:49:49.738973904,2023,Slight,Single carriageway,Rural,16
2023-01-02 21:12:39.315931600,2023,Slight,Single carriageway,Rural,7
2023-01-03 01:35:28.892889296,2023,Serious,One way street,Urban,1
2023-01-03 05:58:18.469846992,2023,Slight,Single carriageway,Urban,7
2023-01-03 10:21:08.046804688,2023,Slight,Dual carriageway,Urban,22
2023-01-03 14:43:57.623762368,2023,Slight,Single carriageway,Urban,10
2023-01-03 19:06:47.200720064,2023,Slight,Roundabout,Rural,22
2023-01-03 23:29:36.777677760,2023,Slight,Roundabout,Urban,2
2023-01-04 03:52:26.354635456,2023,Serious,Single carriageway,Urban,15
2023-01-04 08:15:15.931593152,2023,Slight,Dual carriageway,Urban,10
2023-01-04 12:38:05.508550848,2023,Slight,Roundabout,Urban,7
2023-01-04 17:00:55.085508544,2023,Slight,One way street,Urban,12
2023-01-04 21:23:44.662466240,2023,Slight,Single carriageway,Urban,14
2023-01-05 01:46:34.239423936,2023,Slight,Single carriageway,Urban,0
2023-01-05 06:09:23.816381632,2023,Fatal,Single carriageway,Urban,15
2023-01-05 10:32:13.393339328,2023,Slight,Dual carriageway,Rural,7
2023-01-05 14:55:02.970297024,2023,Slight,Single carriageway,Urban,19
2023-01-05 19:17:52.547254720,2023,Slight,One way street,Urban,4
2023-01-05 23:40:42.124212416,2023,Slight,Single carriageway,Urban,6
2023-01-06 04:03:31.701170112,2023,Slight,One way street,Rural,23
2023-01-06 08:26:21.278127808,2023,Slight,Single carriageway,Urban,5
2023-01-06 12:49:10.855085504,2023,Serious,Single carriageway,Urban,3
2023-01-06 17:12:00.432043200,2023,Slight,Single carriageway,Urban,13
2023-01-06 21:34:50.009000896,2023,Slight,Dual carriageway,Urban,15
2023-01-07 01:57:39.585958592,2023,Slight,Roundabout,Rural,13
2023-01-07 06:20:29.162916288,2023,Serious,Single carriageway,Rural,9
2023-01-07 10:43:18.739873984,2023,Slight,Single carriageway,Urban,2
2023-01-07 15:06:08.316831680,2023,Slight,One way street,Rural,6
2023-01-07 19:28:57.893789376,2023,Serious,Single carriageway,Urban,1
2023-01-07 23:51:47.470747072,2023,Slight,Single carriageway,Urban,20
2023-01-08 04:14:37.047704768,2023,Serious,Roundabout,Urban,6
2023-01-08 08:37:26.624662464,2023,Slight,Single carriageway,Urban,15
2023-01-08 13:00:16.201620160,2023,Slight,Single carriageway,Rural,6
2023-01-08 17:23:05.778577856,2023,Fatal,Single carriageway,Urban,14
2023-01-08 21:45:55.355535552,2023,Slight,Dual carriageway,Urban,2
2023-01-09 02:08:44.932493248,2023,Slight,Single carriageway,Rural,2
2023-01-09 06:31:34.509450944,2023,Slight,One way street,Urban,7
2023-01-09 10:54:24.086408640,2023,Serious,Single carriageway,Urban,6
2023-01-09 15:17:13.663366336,2023,Serious,One way street,Urban,7
2023-01-09 19:40:03.240324032,2023,Slight,Single carriageway,Rural,6
2023-01-10 00:02:52.817281728,2023,Serious,Single carriageway,Rural,16
2023-01-10 04:25:42.394239424,2023,Slight,Single carriageway,Urban,10
2023-01-10 08:48:31.971197120,2023,Slight,Single carriageway,Urban,3
2023-01-10 13:11:21.548154816,2023,Slight,Single carriageway,Urban,22
2023-01-10 17:34:11.125112512,2023,Slight,Roundabout,Rural,15
2023-01-10 21:57:00.702070208,2023,Serious,Roundabout,Urban,9
2023-01-11 02:19:50.279027904,2023,Slight,Dual carriageway,Urban,12
2023-01-11 06:42:39.855985600,2023,Slight,Single carriageway,Urban,7
2023-01-11 11:05:29.432943296,2023,Slight,Roundabout,Urban,9
2023-01-11 15:28:19.009900992,2023,Serious,Single carriageway,Urban,1
2023-01-11 19:51:08.586858688,2023,Serious,Dual carriageway,Rural,19
2023-01-12 00:13:58.163816384,2023,Slight,Dual carriageway,Rural,9
2023-01-12 04:36:47.740774080,2023,Slight,Single carriageway,Urban,16
2023-01-12 08:59:37.317731776,2023,Slight,Single carriageway,Rural,1
2023-01-12 13:22:26.894689472,2023,Slight,One way street,Urban,2
2023-01-12 17:45:16.471647168,2023,Fatal,Single carriageway,Rural,8
2023-01-12 22:08:06.048604864,2023,Slight,Dual carriageway,Rural,0
2023-01-13 02:30:55.625562560,2023,Slight,One way street,Urban,23
2023-01-13 06:53:45.202520256,2023,Slight,Single carriageway,Urban,0
2023-01-13 11:16:34.779477952,2023,Slight,Single carriageway,Urban,13
